,image,pred,actual,group,spurious,correct,caption
1399,164170.jpg,0,0,1,1,1,person is the new face of person.
1400,164171.jpg,0,0,0,0,1,actor as person in the movie.
1401,164172.jpg,0,0,0,0,1,actor attends the premiere of season.
1402,164173.jpg,0,1,2,0,0,"actor , the girl who played person in the movie."
1403,164174.jpg,1,1,2,0,1,actor - i love her hair and makeup.
1404,164175.jpg,0,0,0,0,1,actor with a bob hairstyle.
1405,164176.jpg,0,0,1,1,1,actor is a man of many talents.
1406,164177.jpg,0,0,1,1,1,politician speaks at a campaign event.
1407,164178.jpg,0,0,1,1,1,actor attends the premiere during festival.
1408,164179.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
1409,164180.jpg,0,1,2,0,0,actor is a model and actress.
1410,164181.jpg,0,0,1,1,1,"person is a man with a very long , wavy hair."
1411,164182.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
1412,164183.jpg,1,1,2,0,1,actor at the premiere of comedy.
1413,164184.jpg,1,1,2,0,1,short hair with a bang.
1414,164185.jpg,0,0,1,1,1,actor at the premiere of thriller film.
1415,164186.jpg,0,0,0,0,1,"actor , the daughter of actor , is shown in this undated photo."
1416,164187.jpg,0,0,0,0,1,the face of a woman.
1417,164188.jpg,0,0,0,0,1,the most beautiful girls in the world.
1418,164189.jpg,0,0,0,0,1,actor arrives at the premiere.
1419,164190.jpg,0,0,0,0,1,actor with a beautiful hair style.
1420,164191.jpg,0,0,1,1,1,"hard rock artist , the lead singer for hard rock artist , died these are previously unreleased."
1421,164192.jpg,0,0,1,1,1,basketball player is the only player to have played in a playoff game.
1422,164193.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
1423,164194.jpg,0,0,0,0,1,"person , who was the first person to be evicted from the house , has been told she will not be allowed to stay."
1424,164195.jpg,0,0,1,1,1,person is a very talented singer and songwriter.
1425,164196.jpg,1,1,2,0,1,"person , who has been battling breast cancer , has been working on her hair."
1426,164197.jpg,0,0,1,1,1,person performs on stage during the first day of festival.
1427,164198.jpg,0,0,0,0,1,i want my hair like this !.
1428,164199.jpg,0,0,0,0,1,"actor is a model , actress and actress."
1429,164200.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
1430,164201.jpg,0,0,0,0,1,actor arrives at the premiere.
1431,164202.jpg,0,0,0,0,1,actor - i love her eyes and hair.
1432,164203.jpg,0,0,0,0,1,a woman with blonde hair and a blue eyes stares into the camera.
1433,164204.jpg,0,0,0,0,1,actor is the face of person.
1434,164205.jpg,0,0,0,0,1,actor at the premiere of thriller film.
1435,164206.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
1436,164207.jpg,0,0,0,0,1,actor in a headpiece by person.
1437,164208.jpg,0,0,1,1,1,actor attends the premiere party.
1438,164209.jpg,0,0,0,0,1,"actor is a model , actress and actress."
1439,164210.jpg,1,1,2,0,1,actor with her hair in a bob.
1440,164211.jpg,0,0,1,1,1,actor as person in the movie.
1441,164212.jpg,0,0,0,0,1,how to get the perfect eyebrows.
1442,164213.jpg,0,0,0,0,1,actor at the premiere of thriller film.
1443,164214.jpg,1,1,2,0,1,actor at the premiere of thriller film.
1444,164215.jpg,1,0,0,0,0,i love the color of her hair.
1445,164216.jpg,1,1,2,0,1,actor - i love her hair like this.
1446,164217.jpg,0,0,1,1,1,actor as person in the new film.
1447,164218.jpg,0,0,1,1,1,person is the only man to have won the world championship.
1448,164219.jpg,0,0,1,1,1,actor attends the premiere of the film.
1449,164220.jpg,0,0,1,1,1,actor arrives for the premiere of the film.
1450,164221.jpg,0,0,1,1,1,"person , who was arrested on charges of sedition , was also arrested on sunday."
1451,164222.jpg,1,1,2,0,1,actor with her hair in a bob.
1452,164223.jpg,1,1,2,0,1,actor with her hair in a bob.
1453,164224.jpg,0,0,1,1,1,actor - i 'm not a fan of the hair but i love the face.
1454,164225.jpg,0,0,0,0,1,actor is the face of person.
1455,164226.jpg,0,0,1,1,1,actor is a man of many faces.
1456,164227.jpg,0,0,0,0,1,i 'm not a fan of the hair but i love the makeup.
1457,164228.jpg,0,0,1,1,1,artist of artist poses for a portrait backstage during music video tv program.
1458,164229.jpg,0,0,0,0,1,actor is the new face of beauty products.
1459,164230.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
1460,164231.jpg,0,0,0,0,1,"person , who is the new face of person , has been named person."
1461,164232.jpg,0,1,2,0,0,actor in a publicity portrait from the television series.
1462,164233.jpg,0,0,0,0,1,person is the face of the campaign.
1463,164234.jpg,0,0,0,0,1,actor arrives at the premiere.
1464,164235.jpg,0,0,1,1,1,the man with the beard.
1465,164236.jpg,0,0,1,1,1,actor attends the premiere of the film.
1466,164237.jpg,0,0,1,1,1,actor is a former contestant.
1467,164238.jpg,0,0,0,0,1,"person , who is now a mum , said she was shocked to learn she had been told she was going to be given a second chance."
1468,164239.jpg,1,1,2,0,1,"person , who is now living , said she was shocked when she saw the footage."
1469,164240.jpg,0,0,0,0,1,"person , who was the first person to be evicted from the house , has been told she will not be allowed to stay."
1470,164241.jpg,0,0,1,1,1,actor attends the premiere during festival.
1471,164242.jpg,0,0,1,1,1,"racecar driver , driver , has been named the driver for the race."
1472,164243.jpg,0,0,0,0,1,actor at the premiere of romance film.
1473,164244.jpg,0,0,0,0,1,short hairstyles for women : short hairstyles for women that are beautiful.
1474,164245.jpg,0,0,0,0,1,the beauty of a woman.
1475,164246.jpg,0,0,1,1,1,"person , the man behind the mask."
1476,164247.jpg,0,0,1,1,1,actor as a young man.
1477,164248.jpg,0,1,2,0,0,actor at the premiere of animation film.
1478,164249.jpg,0,0,0,0,1,"person , a native , was a graduate."
1479,164250.jpg,0,0,1,1,1,"person , who was a member of the band , died."
1480,164251.jpg,1,1,2,0,1,"person , a girl who has been battling cancer."
1481,164252.jpg,0,0,1,1,1,"person , a student , has been named person."
1482,164253.jpg,0,0,0,0,1,tennis player reacts after losing a point to tennis player during their women 's singles final match on day.
1483,164254.jpg,0,0,0,0,1,"person , who was the first person to be diagnosed with the disease , died."
1484,164255.jpg,0,0,1,1,1,actor was also snapped at the airport.
1485,164256.jpg,1,1,2,0,1,"person , who was born with a rare genetic condition , has been diagnosed with the condition."
1486,164257.jpg,0,0,0,0,1,the beauty of a woman 's face.
1487,164258.jpg,0,0,0,0,1,a bride with a flower crown.
1488,164259.jpg,0,0,1,1,1,baseball player was a baseball player.
1489,164260.jpg,0,0,1,1,1,person is a singer - songwriter and musician.
1490,164261.jpg,0,0,1,1,1,actor ... i 'm not a fan of his hair but i love his eyes.
1491,164262.jpg,1,1,2,0,1,country pop artist at the premiere.
1492,164263.jpg,1,1,2,0,1,actor arrives at the premiere.
1493,164264.jpg,0,0,0,0,1,actor is the face of the campaign.
1494,164265.jpg,0,0,0,0,1,person is the new face of person.
1495,164266.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
1496,164267.jpg,0,0,0,0,1,actor as person in the new movie.
1497,164268.jpg,0,0,0,0,1,actor at the premiere of comedy.
1498,164269.jpg,0,0,0,0,1,actor as person in the tv series.
1499,164270.jpg,0,0,0,0,1,"actor , the actress and actress , was born."
1500,164271.jpg,0,0,0,0,1,person is a model and actress.
1501,164272.jpg,0,1,2,0,0,"actor , the first black woman to win award category."
1502,164273.jpg,0,0,1,1,1,"person , who is a singer , has been performing."
1503,164274.jpg,1,1,2,0,1,the girl 's hair was so long that she could barely walk.
1504,164275.jpg,0,0,0,0,1,actor is the face of the campaign.
1505,164276.jpg,0,0,0,0,1,person is a model and actress.
1506,164277.jpg,0,0,1,1,1,actor was also seen at the event.
1507,164278.jpg,0,0,1,1,1,person was arrested after a chase.
1508,164279.jpg,0,0,1,1,1,"person , a former player , is the latest player to be named in the top - 10."
1509,164280.jpg,0,0,0,0,1,"i 'm not a fan of the bangs , but i love the color of her hair."
1510,164281.jpg,0,0,0,0,1,a model prepares backstage at the fashion show during fall.
1511,164282.jpg,0,0,0,0,1,actor at the premiere of film.
1512,164283.jpg,0,0,0,0,1,"person , a young woman with fair hair."
1513,164284.jpg,0,0,1,1,1,"actor , who plays film character in the film , is shown in a photo."
1514,164285.jpg,0,0,1,1,1,actor - i 'm not a fan of the hair but i love the eyes.
1515,164286.jpg,0,0,1,1,1,actor at the premiere of thriller film.
1516,164287.jpg,0,0,1,1,1,actor as person in the movie.
1517,164288.jpg,0,0,0,0,1,"person , who was found in a bedroom with her head in her hands , has been charged with second degree murder."
1518,164289.jpg,0,0,0,0,1,person is a model and actress.
1519,164290.jpg,0,0,1,1,1,"person , who was arrested for driving under the influence , has been released."
1520,164291.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
1521,164292.jpg,0,0,1,1,1,actor during an interview --.
1522,164293.jpg,1,1,2,0,1,actor is a model and actress.
1523,164294.jpg,0,0,0,0,1,"person , a former contestant , is the new face of person."
1524,164295.jpg,0,0,0,0,1,"tennis player , the world 's most popular tennis player , has died at age."
1525,164296.jpg,0,0,0,0,1,i 'm not a fan of the color but i love the hair.
1526,164297.jpg,0,0,0,0,1,"person , a former contestant , has been battling cancer."
1527,164298.jpg,0,0,1,1,1,a man with a beard.
1528,164299.jpg,0,0,0,0,1,"actor , the girl who played person in tv sitcom."
1529,164300.jpg,0,0,0,0,1,person is a model and actress.
1530,164301.jpg,0,0,1,1,1,actor is a man of many talents.
1531,164302.jpg,0,0,0,0,1,"actor , the face of beauty."
1532,164303.jpg,0,0,0,0,1,actor arrives at the premiere.
1533,164304.jpg,0,0,1,1,1,wallpaper probably with a portrait called pop artist.
1534,164305.jpg,0,0,0,0,1,person is the only player to have won a gold medal.
1535,164306.jpg,0,0,0,0,1,"person , the wife of blues artist , is the first woman to be evicted from her home."
1536,164307.jpg,0,0,0,0,1,actor with a weight of kg and a feet size of 9 in favorite outfit & clothing style.
1537,164308.jpg,0,0,0,0,1,actor is the face of person.
1538,164309.jpg,0,0,0,0,1,"person , who was the first person to be evicted from the house , has been told she will not be allowed to return."
1539,164310.jpg,1,1,2,0,1,actor at the premiere of thriller film.
1540,164311.jpg,0,0,1,1,1,tennis player reacts after losing a point to tennis player during the men 's singles final match.
1541,164312.jpg,0,0,0,0,1,actor attends the premiere of film.
1542,164313.jpg,0,0,1,1,1,actor as person in the new movie.
1543,164314.jpg,0,0,1,1,1,"person , a former judge , is the new chief executive."
1544,164315.jpg,1,1,2,0,1,actor at the premiere of comedy film.
1545,164316.jpg,0,0,0,0,1,actor - i love her hair and makeup.
1546,164317.jpg,0,0,0,0,1,a young woman looks into the camera and smiles.
1547,164318.jpg,0,0,1,1,1,"person , a student , is one of the students who will be receiving a certificate."
1548,164319.jpg,0,0,1,1,1,rhythm and blues artist performs.
1549,164320.jpg,0,0,1,1,1,actor attends the premiere of season.
1550,164321.jpg,0,0,1,1,1,actor as film character in the film.
1551,164322.jpg,1,1,2,0,1,actor is the face of person.
1552,164323.jpg,0,0,0,0,1,actor as person in the movie.
1553,164324.jpg,0,0,0,0,1,"person , a woman who was found to have cancer."
1554,164325.jpg,0,0,0,0,1,"person , pictured with her mother , was a very successful singer and actress."
1555,164326.jpg,0,0,1,1,1,actor who played the role of film character in the film.
1556,164327.jpg,0,0,0,0,1,actor at the premiere of film.
1557,164328.jpg,0,0,1,1,1,actor attends the premiere of season.
1558,164329.jpg,0,0,0,0,1,person is the only player to have played in a major tournament.
1559,164330.jpg,0,0,0,0,1,person is a model and actress.
1560,164331.jpg,0,0,1,1,1,actor at the premiere of animation film.
1561,164332.jpg,1,1,2,0,1,actor is a natural beauty.
1562,164333.jpg,0,0,0,0,1,actor as person in the movie.
1563,164334.jpg,0,0,0,0,1,"person , a model , is the first person to be named person."
1564,164335.jpg,0,0,1,1,1,actor at the premiere of science fiction film.
1565,164336.jpg,1,1,2,0,1,actor arrives at the premiere.
1566,164337.jpg,0,0,1,1,1,"person , who was the first person to be diagnosed with the condition , died."
1567,164338.jpg,0,0,0,0,1,person is a beauty and person.
1568,164339.jpg,0,0,1,1,1,actor is a man of many talents.
1569,164340.jpg,0,0,0,0,1,person was found in a bathroom.
1570,164341.jpg,0,0,1,1,1,"person , a retired firefighter , smokes a cigarette."
1571,164342.jpg,0,0,1,1,1,actor attends the season premiere.
1572,164343.jpg,0,0,0,0,1,actor is a model and actress.
1573,164344.jpg,1,0,0,0,0,actor at the premiere of comedy film.
1574,164345.jpg,0,0,1,1,1,actor as tv character in tv drama.
1575,164346.jpg,0,0,1,1,1,person was arrested after he was found with a knife and a knife in his back pocket.
1576,164347.jpg,0,0,1,1,1,basketball player smiles during the game against sports team.
1577,164348.jpg,0,0,0,0,1,"person , a former contestant , is shown in this undated file photo."
1578,164349.jpg,0,0,0,0,1,actor is the face of beauty.
1579,164350.jpg,0,0,1,1,1,actor as comic book character.
1580,164351.jpg,0,0,0,0,1,person was a singer and actress.
1581,164352.jpg,1,1,2,0,1,person is the new face of person.
1582,164353.jpg,1,0,0,0,0,actor arrives at the premiere.
1583,164354.jpg,0,0,0,0,1,actor with her hair in a bun.
1584,164355.jpg,1,1,2,0,1,a model prepares backstage at the fashion show during fashion week.
1585,164356.jpg,0,0,0,0,1,actor is the face of beauty.
1586,164357.jpg,0,0,1,1,1,"person , who is the new face of the brand , has been sacked."
1587,164358.jpg,0,0,0,0,1,actor at the premiere of comedy.
1588,164359.jpg,0,0,0,0,1,actor at the premiere of comedy.
1589,164360.jpg,0,0,0,0,1,actor is the face of person.
1590,164361.jpg,1,1,2,0,1,i want to do this to my hair.
1591,164362.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
1592,164363.jpg,0,1,3,1,0,i 'm not a huge fan of hair but i love the color.
1593,164364.jpg,0,0,1,1,1,actor with a mohawk and a beard.
1594,164365.jpg,0,0,1,1,1,"person , who was the first person to be diagnosed with the condition , died."
1595,164366.jpg,0,0,0,0,1,actor is the face of person.
1596,164367.jpg,0,0,0,0,1,a woman with long hair.
1597,164368.jpg,0,0,1,1,1,the most popular actors of the 2000s.
1598,164369.jpg,0,0,1,1,1,hard rock artist with a big smile.
1599,164370.jpg,0,0,0,0,1,actor at the premiere of thriller film.
1600,164371.jpg,1,1,2,0,1,actor with a weight of kg and a feet size of 9 in favorite outfit & clothing style.
1601,164372.jpg,1,1,2,0,1,actor arrives at the premiere.
1602,164373.jpg,0,0,1,1,1,"person , a former football player , is shown in this undated photo."
1603,164374.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
1604,164375.jpg,0,0,1,1,1,tennis player reacts after losing a point to tennis player during their match at the tennis tournament.
1605,164376.jpg,0,0,0,0,1,actor in a promotional portrait.
1606,164377.jpg,0,0,0,0,1,a woman looks out over the city.
1607,164378.jpg,0,0,0,0,1,the most popular hairstyles for short hair.
1608,164379.jpg,0,0,1,1,1,actor is a man of many talents.
1609,164380.jpg,1,1,2,0,1,actor is a natural beauty.
1610,164381.jpg,1,1,2,0,1,actor at the premiere of thriller film.
1611,164382.jpg,0,0,1,1,1,actor at the premiere of thriller film.
1612,164383.jpg,0,0,1,1,1,"person , who is the son of person , has been diagnosed with the condition."
1613,164384.jpg,1,1,2,0,1,"i 'm not a fan of the bangs , but i love the hair."
1614,164385.jpg,0,0,1,1,1,"person , who was arrested after a fight with a woman , has been released."
1615,164386.jpg,0,0,0,0,1,actor with a bob hairstyle.
1616,164387.jpg,0,0,0,0,1,"person , a former contestant , is seen."
1617,164388.jpg,0,0,0,0,1,"person , a student , has been diagnosed with the condition."
1618,164389.jpg,0,0,0,0,1,"person , a native , is a former contestant."
1619,164390.jpg,0,0,1,1,1,actor at the premiere of thriller film.
1620,164391.jpg,0,0,0,0,1,model with a long wavy hair.
1621,164392.jpg,0,0,0,0,1,"person , pictured with her head in her hands , was a very attractive young woman."
